,Start,End,DeltaBz,Duration
659,2019-09-02 04:17:33.750,2019-09-02 04:17:41.250,-2.4825003,7.5
660,2019-09-02 04:53:45.250,2019-09-02 04:53:48.750,7.7842665,3.5
661,2019-09-02 04:56:20.250,2019-09-02 04:56:38.750,7.9152913,18.5
662,2019-09-02 05:12:28.250,2019-09-02 05:12:40.250,-2.1418805,12.0
663,2019-09-02 05:20:35.250,2019-09-02 05:20:54.250,6.1757746,19.0
664,2019-09-02 06:13:19.250,2019-09-02 06:13:30.250,-2.5764568,11.0
665,2019-09-02 06:30:20.750,2019-09-02 06:30:22.750,-6.2096376,2.0
666,2019-09-02 06:45:11.250,2019-09-02 06:45:19.250,4.8306503,8.0
667,2019-09-02 09:57:54.250,2019-09-02 09:57:57.250,-8.809542,3.0
668,2019-09-02 10:01:35.750,2019-09-02 10:01:42.750,6.749373,7.0
669,2019-09-02 10:05:11.250,2019-09-02 10:05:31.750,1.8120893,20.5
670,2019-09-02 13:58:07.250,2019-09-02 13:58:12.750,5.810787,5.5
671,2019-09-02 15:00:11.250,2019-09-02 15:00:14.750,-4.87772,3.5
672,2019-09-02 21:01:53.250,2019-09-02 21:01:57.250,-3.2279835,4.0
673,2019-09-03 01:14:08.250,2019-09-03 01:14:14.750,-11.105055,6.5
674,2019-09-05 02:18:22.250,2019-09-05 02:18:23.750,-0.53474677,1.5
675,2019-09-05 06:34:51.250,2019-09-05 06:35:10.750,6.675066,19.5
676,2019-09-05 06:46:57.250,2019-09-05 06:47:03.750,-1.7726722,6.5
677,2019-09-05 07:11:26.250,2019-09-05 07:11:31.750,-6.9773407,5.5
678,2019-09-05 11:29:07.750,2019-09-05 11:29:12.750,-4.4268847,5.0
679,2019-09-05 11:57:12.750,2019-09-05 11:57:33.250,-5.6362104,20.5
680,2019-09-05 11:58:04.750,2019-09-05 11:58:14.250,1.7715261,9.5
681,2019-09-05 13:31:35.750,2019-09-05 13:31:57.250,2.6953912,21.5
682,2019-09-05 16:40:08.750,2019-09-05 16:40:11.750,1.344686,3.0
683,2019-09-05 16:45:07.250,2019-09-05 16:45:11.250,3.6955237,4.0
684,2019-09-05 16:46:06.750,2019-09-05 16:46:14.750,5.045637,8.0
685,2019-09-05 16:53:25.750,2019-09-05 16:53:34.750,3.192906,9.0
686,2019-09-05 16:59:51.250,2019-09-05 17:00:01.250,2.8144755,10.0
687,2019-09-05 17:00:26.250,2019-09-05 17:00:36.750,3.3975089,10.5
688,2019-09-05 17:00:51.250,2019-09-05 17:01:03.250,-1.7502462,12.0
689,2019-09-05 17:03:30.750,2019-09-05 17:03:48.750,4.3957615,18.0
690,2019-09-05 19:27:37.250,2019-09-05 19:27:39.250,-12.721361,2.0
691,2019-09-05 20:38:07.750,2019-09-05 20:38:09.750,3.4266977,2.0
692,2019-09-05 20:43:46.750,2019-09-05 20:44:10.250,-5.3272667,23.5
693,2019-09-05 20:51:22.750,2019-09-05 20:51:27.250,5.0580254,4.5
694,2019-09-05 21:04:53.250,2019-09-05 21:05:08.750,3.6843507,15.5
695,2019-09-05 21:15:39.250,2019-09-05 21:15:46.750,7.440462,7.5
696,2019-09-05 21:46:14.250,2019-09-05 21:46:22.750,-1.6629415,8.5
697,2019-09-05 22:15:50.250,2019-09-05 22:15:59.750,9.302347,9.5
698,2019-09-05 22:23:11.250,2019-09-05 22:23:33.750,2.8308961,22.5
699,2019-09-05 23:10:32.250,2019-09-05 23:10:40.750,-7.1191835,8.5
700,2019-09-05 23:16:34.750,2019-09-05 23:16:40.250,-5.910144,5.5
701,2019-09-05 23:18:48.750,2019-09-05 23:18:50.750,-1.6529245,2.0
702,2019-09-05 23:22:40.250,2019-09-05 23:22:46.750,2.7604299,6.5
703,2019-09-06 01:53:32.250,2019-09-06 01:53:33.750,4.286624,1.5
704,2019-09-06 04:13:53.750,2019-09-06 04:14:03.250,5.6725073,9.5
705,2019-09-06 04:23:34.750,2019-09-06 04:23:40.750,-2.9745858,6.0
706,2019-09-06 04:24:13.750,2019-09-06 04:24:20.750,-1.7979199,7.0
707,2019-09-06 04:27:14.750,2019-09-06 04:27:33.250,5.4096727,18.5
708,2019-09-06 04:32:58.750,2019-09-06 04:32:59.750,4.1607757,1.0
709,2019-09-06 04:36:44.750,2019-09-06 04:36:45.750,-10.415239,1.0
710,2019-09-06 04:36:45.750,2019-09-06 04:36:47.250,7.8450284,1.5
711,2019-09-06 04:38:56.250,2019-09-06 04:39:06.750,-6.05328,10.5
712,2019-09-06 04:40:27.750,2019-09-06 04:40:29.250,-4.5527353,1.5
713,2019-09-06 04:40:47.250,2019-09-06 04:40:48.750,9.249522,1.5
714,2019-09-06 04:40:48.750,2019-09-06 04:40:52.750,-7.3094406,4.0
715,2019-09-06 04:41:05.750,2019-09-06 04:41:06.750,2.5285094,1.0
716,2019-09-06 04:41:30.750,2019-09-06 04:41:34.250,-3.9488795,3.5
717,2019-09-06 04:42:15.750,2019-09-06 04:42:19.750,-3.9018288,4.0
718,2019-09-06 04:42:32.250,2019-09-06 04:42:33.750,-4.168723,1.5
719,2019-09-06 04:45:29.250,2019-09-06 04:45:40.250,-10.261856,11.0
720,2019-09-06 05:30:26.250,2019-09-06 05:30:30.750,5.521849,4.5
721,2019-09-06 05:33:24.250,2019-09-06 05:33:39.250,-13.57323,15.0
722,2019-09-06 05:59:12.250,2019-09-06 05:59:20.750,-2.7580912,8.5
723,2019-09-06 06:06:59.750,2019-09-06 06:07:26.250,7.8675475,26.5
724,2019-09-06 06:09:33.750,2019-09-06 06:09:41.250,-9.121961,7.5
725,2019-09-07 11:03:58.250,2019-09-07 11:04:24.750,3.3108563,26.5
726,2019-09-08 20:23:13.250,2019-09-08 20:23:26.250,5.9344363,13.0
727,2019-09-08 20:58:44.250,2019-09-08 20:59:01.750,7.8870296,17.5
728,2019-09-09 02:09:05.750,2019-09-09 02:09:13.250,4.076208,7.5
729,2019-09-09 05:36:12.250,2019-09-09 05:36:40.750,8.644545,28.5
730,2019-09-12 16:33:36.750,2019-09-12 16:33:39.750,-4.3917937,3.0
731,2019-09-13 02:13:13.750,2019-09-13 02:13:16.750,7.6250362,3.0
732,2019-09-13 03:04:05.250,2019-09-13 03:04:10.750,1.898524,5.5
733,2019-09-19 21:08:51.750,2019-09-19 21:09:03.250,2.9872942,11.5
734,2019-09-23 12:19:57.250,2019-09-23 12:20:06.250,-1.92327,9.0
735,2019-09-23 19:13:21.750,2019-09-23 19:13:29.250,-2.5083385,7.5
736,2019-09-24 02:33:22.750,2019-09-24 02:33:34.750,-6.8553276,12.0
737,2019-09-24 02:36:12.250,2019-09-24 02:36:18.250,9.528313,6.0
738,2019-09-24 02:37:11.250,2019-09-24 02:37:12.250,-5.5796556,1.0
739,2019-10-07 19:56:51.250,2019-10-07 19:56:53.250,-2.9985971,2.0
740,2020-06-23 23:05:41.750,2020-06-23 23:05:44.250,-2.180262,2.5
741,2020-06-27 21:47:58.750,2020-06-27 21:48:07.250,4.969239,8.5
742,2020-07-01 03:56:03.250,2020-07-01 03:56:10.250,5.675378,7.0
743,2020-07-13 05:48:53.750,2020-07-13 05:49:01.250,-4.2879114,7.5
744,2020-07-13 05:51:41.750,2020-07-13 05:51:56.750,7.4476967,15.0
745,2020-07-13 05:54:29.250,2020-07-13 05:54:41.750,8.86232,12.5
746,2020-07-13 05:54:46.750,2020-07-13 05:54:55.250,5.3798637,8.5
747,2020-07-15 23:31:00.750,2020-07-15 23:31:11.750,5.0487437,11.0
748,2020-07-17 03:23:22.750,2020-07-17 03:23:31.750,-4.035395,9.0
749,2020-07-18 14:10:24.250,2020-07-18 14:10:27.750,4.4985933,3.5
750,2020-07-18 14:15:57.750,2020-07-18 14:15:59.750,3.86351,2.0
751,2020-07-18 15:18:54.750,2020-07-18 15:18:57.750,-6.761112,3.0
752,2020-07-19 13:34:33.750,2020-07-19 13:34:58.250,1.6479665,24.5
753,2020-07-20 05:56:42.750,2020-07-20 05:56:46.250,7.342768,3.5
754,2020-07-22 11:35:37.250,2020-07-22 11:35:45.250,-3.5363898,8.0
755,2020-07-22 18:52:51.750,2020-07-22 18:52:55.750,-3.5322485,4.0
756,2020-07-24 06:01:00.750,2020-07-24 06:01:06.250,2.0664015,5.5
757,2020-07-27 01:05:25.250,2020-07-27 01:05:36.250,4.9578547,11.0
758,2020-07-27 02:19:14.250,2020-07-27 02:19:21.250,-2.857315,7.0
759,2020-07-27 02:31:27.250,2020-07-27 02:31:29.250,6.21434,2.0
760,2020-07-27 02:31:30.750,2020-07-27 02:31:38.750,-4.124592,8.0
761,2020-07-27 02:34:17.250,2020-07-27 02:34:23.750,-4.750817,6.5
762,2020-07-27 02:36:03.250,2020-07-27 02:36:07.750,-6.3248906,4.5
763,2020-07-27 04:08:27.750,2020-07-27 04:08:46.250,5.8716216,18.5
764,2020-07-27 04:08:46.250,2020-07-27 04:08:49.750,-1.8549504,3.5
765,2020-07-27 14:19:47.250,2020-07-27 14:19:49.750,1.5685993,2.5
766,2020-07-29 16:35:11.750,2020-07-29 16:35:34.250,5.8071012,22.5
767,2020-07-30 10:06:30.250,2020-07-30 10:06:41.250,2.6290278,11.0
768,2020-07-30 10:38:22.250,2020-07-30 10:38:37.250,2.6174347,15.0
769,2020-07-30 10:40:04.250,2020-07-30 10:40:19.250,3.7809575,15.0
770,2020-07-31 09:53:33.250,2020-07-31 09:53:43.250,2.5691428,10.0
771,2020-08-02 14:49:12.750,2020-08-02 14:49:26.250,-6.513512,13.5
772,2020-08-02 15:53:36.250,2020-08-02 15:53:54.250,-2.1387534,18.0
773,2020-08-02 16:22:16.250,2020-08-02 16:22:23.250,-5.3832994,7.0
774,2020-08-02 16:25:05.750,2020-08-02 16:25:12.750,-5.956391,7.0
775,2020-08-02 16:26:27.250,2020-08-02 16:26:31.250,-6.7307143,4.0
776,2020-08-02 16:39:46.750,2020-08-02 16:39:48.750,-5.394816,2.0
777,2020-08-02 16:41:41.750,2020-08-02 16:41:44.250,-3.4823925,2.5
778,2020-08-02 16:44:17.250,2020-08-02 16:44:23.750,8.971159,6.5
779,2020-08-02 16:57:29.250,2020-08-02 16:57:49.250,-8.745313,20.0
780,2020-08-02 16:59:57.250,2020-08-02 17:00:00.250,-3.6323264,3.0
781,2020-08-02 17:06:50.250,2020-08-02 17:06:51.750,6.2424097,1.5
782,2020-08-02 18:04:40.250,2020-08-02 18:04:52.750,4.0501075,12.5
783,2020-08-03 00:43:33.250,2020-08-03 00:43:51.250,12.973332,18.0
784,2020-08-03 01:09:56.750,2020-08-03 01:09:58.750,5.215274,2.0
785,2020-08-03 01:12:20.750,2020-08-03 01:12:29.250,6.143132,8.5
786,2020-08-03 01:13:22.250,2020-08-03 01:13:28.250,4.540664,6.0
787,2020-08-03 01:23:21.750,2020-08-03 01:23:22.750,3.2428684,1.0
788,2020-08-03 01:39:02.750,2020-08-03 01:39:07.750,11.0010605,5.0
789,2020-08-03 01:39:13.250,2020-08-03 01:39:17.250,4.9349604,4.0
790,2020-08-03 01:39:43.750,2020-08-03 01:39:48.250,7.7379436,4.5
791,2020-08-03 01:44:17.750,2020-08-03 01:44:23.250,4.4246483,5.5
792,2020-08-03 01:44:23.250,2020-08-03 01:44:26.750,-4.9618216,3.5
793,2020-08-03 02:34:15.750,2020-08-03 02:34:20.750,3.90231,5.0
794,2020-08-03 04:59:55.250,2020-08-03 05:00:05.750,12.224819,10.5
795,2020-08-03 05:42:34.250,2020-08-03 05:42:37.250,-0.85973907,3.0
796,2020-08-03 05:49:33.250,2020-08-03 05:49:54.250,4.8842945,21.0
797,2020-08-05 11:58:19.750,2020-08-05 11:58:28.750,-2.6638522,9.0
798,2020-08-05 12:03:11.750,2020-08-05 12:03:28.250,-1.2403771,16.5
799,2020-08-05 14:41:36.750,2020-08-05 14:41:42.250,-3.9129333,5.5
800,2020-08-05 14:41:42.250,2020-08-05 14:41:52.750,2.891646,10.5
801,2020-08-05 15:06:46.750,2020-08-05 15:06:53.750,-1.259712,7.0
802,2020-08-05 20:06:39.250,2020-08-05 20:06:44.750,-3.307572,5.5
803,2020-08-05 20:12:44.250,2020-08-05 20:12:46.250,8.357801,2.0
804,2020-08-05 21:58:44.250,2020-08-05 21:58:45.750,8.287601,1.5
805,2020-08-06 02:43:19.750,2020-08-06 02:43:22.250,2.990967,2.5
806,2020-08-06 02:43:22.250,2020-08-06 02:43:25.250,-3.7045455,3.0
807,2020-08-06 02:43:58.250,2020-08-06 02:44:00.750,-4.228801,2.5
808,2020-08-06 02:54:36.250,2020-08-06 02:54:59.750,7.832603,23.5
809,2020-08-06 03:10:10.750,2020-08-06 03:10:28.750,4.8159447,18.0
810,2020-08-06 03:20:37.250,2020-08-06 03:20:44.250,-3.0939322,7.0
811,2020-08-06 03:30:42.750,2020-08-06 03:30:46.750,-10.321862,4.0
812,2020-08-06 03:33:36.750,2020-08-06 03:33:46.750,-4.4073033,10.0
813,2020-08-06 08:54:48.250,2020-08-06 08:55:02.250,3.7136538,14.0
814,2020-08-06 08:57:59.750,2020-08-06 08:58:02.250,-5.2896237,2.5
815,2020-08-06 08:58:05.250,2020-08-06 08:58:06.750,-5.7726912,1.5
816,2020-08-06 08:58:52.750,2020-08-06 08:58:56.750,2.7781534,4.0
817,2020-08-06 09:00:00.250,2020-08-06 09:00:04.250,-4.469534,4.0
818,2020-08-06 09:00:39.750,2020-08-06 09:00:48.250,-8.987602,8.5
819,2020-08-06 09:01:36.250,2020-08-06 09:01:56.250,9.036874,20.0
820,2020-08-23 14:56:24.750,2020-08-23 14:56:51.250,2.9192605,26.5
821,2020-08-23 15:15:43.250,2020-08-23 15:15:50.750,-1.9692125,7.5
822,2020-08-23 15:19:55.250,2020-08-23 15:20:05.250,4.279566,10.0
823,2020-08-23 23:11:18.250,2020-08-23 23:11:32.750,6.6994276,14.5
824,2020-08-24 01:38:18.250,2020-08-24 01:38:19.750,5.306116,1.5
825,2020-08-24 02:51:14.250,2020-08-24 02:51:17.250,8.026305,3.0
826,2020-08-24 03:47:34.750,2020-08-24 03:47:39.750,-9.355825,5.0
827,2020-08-24 03:47:39.750,2020-08-24 03:47:44.250,8.106033,4.5
828,2020-08-24 03:49:02.750,2020-08-24 03:49:15.750,-5.656944,13.0
829,2020-08-26 09:55:27.250,2020-08-26 09:55:44.750,-1.898987,17.5
830,2020-08-26 13:31:13.250,2020-08-26 13:31:21.250,2.1614993,8.0
831,2020-08-26 17:56:20.750,2020-08-26 17:56:22.250,-1.3416688,1.5
832,2020-08-26 17:56:51.250,2020-08-26 17:57:14.750,4.415607,23.5
833,2020-08-26 20:25:10.750,2020-08-26 20:25:12.750,-1.1446955,2.0
834,2020-08-26 20:27:26.750,2020-08-26 20:27:32.750,-2.6082067,6.0
835,2020-08-26 21:46:46.250,2020-08-26 21:46:54.250,3.2320733,8.0
836,2020-08-26 21:53:38.750,2020-08-26 21:53:40.750,4.517899,2.0
837,2020-08-26 21:56:38.750,2020-08-26 21:56:40.750,1.8389128,2.0
838,2020-08-26 22:53:20.250,2020-08-26 22:53:26.750,9.303835,6.5
839,2020-08-26 22:54:27.250,2020-08-26 22:54:41.250,10.278103,14.0
840,2020-08-26 22:54:42.750,2020-08-26 22:54:44.750,-12.193905,2.0
841,2020-08-26 22:56:27.250,2020-08-26 22:56:29.750,3.509479,2.5
842,2020-08-26 22:57:03.750,2020-08-26 22:57:05.750,-7.930336,2.0
843,2020-08-26 22:57:07.750,2020-08-26 22:57:14.250,6.8447213,6.5
844,2020-08-26 23:37:40.750,2020-08-26 23:37:46.750,3.379952,6.0
845,2020-08-26 23:38:02.750,2020-08-26 23:38:22.250,2.4476209,19.5
846,2020-08-26 23:38:40.750,2020-08-26 23:38:42.250,1.7386217,1.5
847,2020-08-27 00:12:04.250,2020-08-27 00:12:06.750,5.514888,2.5
848,2020-08-27 00:52:20.250,2020-08-27 00:52:28.750,-8.654449,8.5
849,2020-08-27 02:21:33.750,2020-08-27 02:21:41.750,4.590534,8.0
850,2020-08-27 02:41:16.250,2020-08-27 02:41:20.250,4.815995,4.0
851,2020-08-27 02:59:42.250,2020-08-27 02:59:46.250,-3.5642102,4.0
852,2020-08-27 03:05:09.250,2020-08-27 03:05:12.250,3.0072966,3.0
853,2020-08-27 03:13:22.250,2020-08-27 03:13:27.250,1.0546691,5.0
854,2020-08-27 03:23:51.250,2020-08-27 03:23:53.750,-5.9763737,2.5
855,2020-08-27 03:37:35.750,2020-08-27 03:37:39.750,-3.5362318,4.0
856,2020-08-27 03:41:31.250,2020-08-27 03:41:47.250,7.904265,16.0
857,2020-08-27 03:41:54.250,2020-08-27 03:42:01.750,7.149629,7.5
858,2020-08-27 03:42:11.250,2020-08-27 03:42:15.750,3.8182788,4.5
859,2020-08-27 04:10:49.750,2020-08-27 04:11:00.750,-7.9907527,11.0
860,2020-08-27 04:13:30.750,2020-08-27 04:13:45.250,5.513144,14.5
861,2020-08-27 04:16:18.750,2020-08-27 04:16:22.750,-1.6582284,4.0
862,2020-08-27 04:31:48.750,2020-08-27 04:31:51.750,-6.076279,3.0
863,2020-08-29 08:54:07.750,2020-08-29 08:54:17.250,-9.854303,9.5
864,2020-08-29 09:54:45.250,2020-08-29 09:54:48.750,-5.5380287,3.5
865,2020-08-29 09:54:53.750,2020-08-29 09:54:55.750,-14.061919,2.0
866,2020-08-29 09:55:00.250,2020-08-29 09:55:02.750,-5.5509453,2.5
867,2020-08-29 09:55:24.750,2020-08-29 09:55:28.750,-3.9376779,4.0
868,2020-08-29 09:59:09.250,2020-08-29 09:59:12.250,-4.797428,3.0
869,2020-08-29 09:59:47.750,2020-08-29 09:59:58.250,12.834212,10.5
870,2020-08-29 10:00:14.250,2020-08-29 10:00:27.250,4.7955074,13.0
871,2020-08-29 10:00:33.750,2020-08-29 10:00:37.750,-16.264414,4.0
872,2020-08-29 10:07:27.750,2020-08-29 10:07:37.250,6.49479,9.5
873,2020-08-29 10:17:31.250,2020-08-29 10:17:35.750,-5.9039607,4.5
874,2020-08-29 17:50:58.250,2020-08-29 17:51:04.750,-6.8573833,6.5
875,2020-08-29 17:51:53.250,2020-08-29 17:51:55.750,4.053627,2.5
876,2020-08-29 18:54:31.750,2020-08-29 18:54:49.250,3.8702729,17.5
877,2020-08-29 19:17:02.250,2020-08-29 19:17:05.250,-8.023581,3.0
878,2020-08-29 19:43:56.750,2020-08-29 19:44:07.250,3.7287138,10.5
879,2020-08-29 21:28:57.750,2020-08-29 21:29:00.750,-4.435065,3.0
880,2020-08-30 04:49:02.250,2020-08-30 04:49:12.250,5.6778536,10.0
881,2020-08-30 04:52:49.750,2020-08-30 04:52:54.750,-8.118045,5.0
882,2020-08-30 05:40:19.250,2020-08-30 05:40:23.750,1.7268727,4.5
883,2020-08-30 05:41:49.250,2020-08-30 05:41:50.250,1.4020565,1.0
884,2020-08-30 05:46:02.250,2020-08-30 05:46:04.750,-3.3826432,2.5
885,2020-08-30 05:46:26.250,2020-08-30 05:46:29.250,-1.7582636,3.0
886,2020-08-30 05:48:02.250,2020-08-30 05:48:05.750,-3.7842448,3.5
887,2020-08-30 05:48:22.750,2020-08-30 05:48:23.750,-2.920986,1.0
888,2020-08-30 05:48:27.250,2020-08-30 05:48:31.250,3.8537145,4.0
889,2020-08-30 05:52:50.250,2020-08-30 05:52:53.750,-9.774235,3.5
890,2020-08-30 05:54:50.750,2020-08-30 05:54:57.750,8.48062,7.0
891,2020-08-30 06:00:21.750,2020-08-30 06:00:44.750,4.781165,23.0
892,2020-08-30 06:00:21.750,2020-08-30 06:00:48.250,5.843609,26.5
893,2020-08-30 06:23:02.750,2020-08-30 06:23:06.750,-3.2442336,4.0
894,2020-08-31 02:40:02.750,2020-08-31 02:40:10.750,3.1985106,8.0
895,2020-08-31 09:34:41.250,2020-08-31 09:34:44.250,-1.9143519,3.0
896,2020-09-02 06:40:22.750,2020-09-02 06:40:25.750,4.9439397,3.0
897,2020-09-02 06:44:15.250,2020-09-02 06:44:20.750,-7.5919003,5.5
898,2020-09-02 08:19:44.750,2020-09-02 08:19:49.250,-0.95054996,4.5
899,2020-09-02 08:21:16.750,2020-09-02 08:21:23.750,-0.52523106,7.0
900,2020-09-02 08:30:56.750,2020-09-02 08:31:12.750,-1.0869707,16.0
901,2020-09-02 08:30:59.750,2020-09-02 08:31:13.750,-0.9338379,14.0
902,2020-09-02 20:58:35.750,2020-09-02 20:58:40.750,1.7805907,5.0
903,2020-09-02 21:02:09.250,2020-09-02 21:02:27.250,4.2599096,18.0
904,2020-09-02 21:09:48.250,2020-09-02 21:09:51.250,0.5942626,3.0
905,2020-09-02 21:10:34.250,2020-09-02 21:10:38.250,-2.553889,4.0
906,2020-09-02 21:12:55.250,2020-09-02 21:13:09.250,8.228705,14.0
907,2020-09-02 21:34:04.250,2020-09-02 21:34:09.250,3.3118856,5.0
908,2020-09-02 21:41:07.250,2020-09-02 21:41:12.750,-4.302986,5.5
909,2020-09-02 21:48:59.250,2020-09-02 21:49:01.750,-3.8317394,2.5
910,2020-09-05 09:32:42.250,2020-09-05 09:32:47.250,7.9404535,5.0
911,2020-09-05 09:32:57.750,2020-09-05 09:33:06.750,-3.8339577,9.0
912,2020-09-05 10:26:08.750,2020-09-05 10:26:14.750,-4.2857084,6.0
913,2020-09-05 10:50:25.750,2020-09-05 10:50:46.750,8.957163,21.0
914,2020-09-05 10:51:01.750,2020-09-05 10:51:06.750,-3.1925297,5.0
915,2020-09-05 11:50:41.750,2020-09-05 11:50:42.750,5.6657205,1.0
916,2020-09-05 11:50:45.250,2020-09-05 11:50:49.250,-9.185743,4.0
917,2020-09-05 12:37:03.750,2020-09-05 12:37:08.250,-9.472016,4.5
918,2020-09-06 02:38:07.250,2020-09-06 02:38:22.250,3.6615849,15.0
919,2020-09-14 03:28:36.750,2020-09-14 03:28:46.750,4.266597,10.0
920,2020-09-14 03:49:55.750,2020-09-14 03:49:57.750,2.6973937,2.0
921,2020-09-14 03:50:00.250,2020-09-14 03:50:02.250,2.8380914,2.0
922,2020-09-14 03:54:45.750,2020-09-14 03:54:50.750,-2.0231838,5.0
923,2021-06-30 17:51:00.250,2021-06-30 17:51:02.250,-5.8725114,2.0
924,2021-06-30 17:53:14.250,2021-06-30 17:53:34.250,6.4155703,20.0
925,2021-06-30 17:57:51.250,2021-06-30 17:58:00.250,13.207017,9.0
926,2021-06-30 17:58:36.750,2021-06-30 17:58:38.250,4.239785,1.5
927,2021-06-30 19:38:22.750,2021-06-30 19:38:30.750,-4.6326413,8.0
928,2021-07-08 01:30:16.250,2021-07-08 01:30:22.250,6.6313324,6.0
929,2021-07-14 11:52:08.250,2021-07-14 11:52:10.250,-10.39855,2.0
930,2021-07-14 13:01:08.750,2021-07-14 13:01:11.750,-3.5929794,3.0
931,2021-07-14 13:14:36.750,2021-07-14 13:14:48.750,7.9587183,12.0
932,2021-07-14 17:25:46.750,2021-07-14 17:25:56.750,11.693489,10.0
933,2021-07-14 17:58:44.750,2021-07-14 17:58:48.250,-21.445625,3.5
934,2021-07-14 18:00:22.250,2021-07-14 18:00:26.250,-11.439728,4.0
935,2021-07-14 18:04:30.750,2021-07-14 18:04:54.750,4.6635985,24.0
936,2021-07-14 18:11:07.750,2021-07-14 18:11:21.250,6.491195,13.5
937,2021-07-15 01:17:50.750,2021-07-15 01:17:56.750,-5.631062,6.0
938,2021-07-15 14:26:25.750,2021-07-15 14:26:30.250,-6.988939,4.5
939,2021-07-15 14:28:18.250,2021-07-15 14:28:22.250,-7.6908417,4.0
940,2021-07-15 17:39:57.750,2021-07-15 17:40:05.250,1.637234,7.5
941,2021-07-18 14:37:24.250,2021-07-18 14:37:27.750,-6.499144,3.5
942,2021-07-21 13:19:07.250,2021-07-21 13:19:15.750,-8.8955965,8.5
943,2021-07-21 21:27:12.750,2021-07-21 21:27:30.750,4.1473727,18.0
944,2021-07-22 04:17:21.250,2021-07-22 04:17:24.750,5.754656,3.5
945,2021-07-22 04:20:26.250,2021-07-22 04:20:37.750,3.9876857,11.5
946,2021-07-22 04:44:45.250,2021-07-22 04:44:54.250,6.5066257,9.0
947,2021-07-22 06:52:55.750,2021-07-22 06:53:08.750,9.131922,13.0
948,2021-07-22 08:20:53.750,2021-07-22 08:20:59.250,4.634097,5.5
949,2021-07-22 10:14:25.750,2021-07-22 10:14:34.750,-10.581962,9.0
950,2021-07-22 10:17:36.250,2021-07-22 10:17:38.750,-3.510523,2.5
951,2021-07-22 10:18:53.750,2021-07-22 10:19:00.750,-4.0283794,7.0
952,2021-07-23 10:58:59.750,2021-07-23 10:59:05.250,2.0490918,5.5
953,2021-07-28 16:33:01.250,2021-07-28 16:33:07.750,5.1961145,6.5
954,2021-07-28 19:18:41.750,2021-07-28 19:18:49.750,-1.8341975,8.0
955,2021-07-29 00:51:31.750,2021-07-29 00:51:40.250,1.1510746,8.5
956,2021-08-01 11:08:02.750,2021-08-01 11:08:13.750,-2.8131876,11.0
957,2021-08-01 11:08:48.750,2021-08-01 11:08:51.250,-2.7305667,2.5
958,2021-08-01 12:27:06.250,2021-08-01 12:27:16.750,3.186414,10.5
959,2021-08-15 01:19:05.250,2021-08-15 01:19:12.250,5.2850895,7.0
960,2021-08-15 04:49:15.250,2021-08-15 04:49:18.750,-2.6362486,3.5
961,2021-08-15 05:56:09.250,2021-08-15 05:56:13.750,-8.699274,4.5
962,2021-08-15 05:57:14.750,2021-08-15 05:57:20.250,-6.7060604,5.5
963,2021-08-15 06:03:34.750,2021-08-15 06:03:40.250,-2.3330467,5.5
964,2021-08-15 06:05:58.750,2021-08-15 06:06:02.250,-3.7755294,3.5
965,2021-08-15 07:01:47.250,2021-08-15 07:01:56.250,12.213376,9.0
966,2021-08-15 08:06:34.750,2021-08-15 08:06:45.250,3.4492006,10.5
967,2021-08-15 11:03:34.750,2021-08-15 11:03:42.750,-2.6997561,8.0
968,2021-08-15 11:03:42.750,2021-08-15 11:03:57.250,2.6403131,14.5
969,2021-08-15 20:36:10.250,2021-08-15 20:36:23.750,5.476742,13.5
970,2021-08-18 10:35:05.750,2021-08-18 10:35:14.250,-15.13963,8.5
971,2021-08-18 10:49:32.750,2021-08-18 10:49:37.250,-2.3660526,4.5
972,2021-08-21 19:33:39.750,2021-08-21 19:33:56.250,7.2540536,16.5
973,2021-08-21 19:35:03.250,2021-08-21 19:35:09.250,9.320285,6.0
974,2021-08-21 19:36:05.750,2021-08-21 19:36:23.750,-8.224815,18.0
975,2021-08-22 06:22:42.250,2021-08-22 06:22:46.250,1.0607543,4.0
976,2021-08-22 06:29:49.750,2021-08-22 06:29:54.750,-1.919518,5.0
977,2021-08-22 06:31:22.750,2021-08-22 06:31:34.750,-2.6043413,12.0
978,2021-08-22 06:38:40.250,2021-08-22 06:38:47.250,-1.561753,7.0
979,2021-08-22 07:17:45.250,2021-08-22 07:17:49.750,-5.571508,4.5
980,2021-08-22 07:20:36.750,2021-08-22 07:20:40.250,-1.8724263,3.5
981,2021-08-22 07:20:51.250,2021-08-22 07:20:55.750,-6.176345,4.5
982,2021-08-22 07:24:40.250,2021-08-22 07:24:42.250,1.0380588,2.0
983,2021-08-22 07:28:27.250,2021-08-22 07:28:33.250,-4.32568,6.0
984,2021-08-22 07:28:36.750,2021-08-22 07:28:39.750,-3.321546,3.0
985,2021-08-25 10:49:35.250,2021-08-25 10:49:40.250,-2.3031645,5.0
986,2021-08-25 15:32:17.250,2021-08-25 15:32:25.750,6.6372375,8.5
987,2021-08-25 15:32:53.750,2021-08-25 15:32:56.750,-3.2725883,3.0
988,2021-08-25 15:41:05.250,2021-08-25 15:41:10.750,-6.361908,5.5
989,2021-08-25 15:41:41.750,2021-08-25 15:41:45.250,-1.4628062,3.5
990,2021-08-25 15:45:28.250,2021-08-25 15:45:31.250,1.4729633,3.0
